"NUTS_code","NUTS_year","edge","field","low","rich","edge_mha","agriculture","fallow_per"
"D134","D134_2007",0,0,0,0,26.6296962525706,41.0557553495227,4.25235465833204
"D134","D134_2007",0,0,96,3,26.6296962525706,41.0557553495227,3.6221267871226
"D134","D134_2007",11,0,10,3,38.7266108898646,115.558967748973,4.52310745370488
"D134","D134_2007",21,0,27,4,38.7266108898646,115.558967748973,4.25235465833204
"D134","D134_2007",21,0,34,4,38.7266108898646,115.558967748973,3.6221267871226
"D134","D134_2007",0,0,10,2,29.8625455090407,49.6026010290528,3.6221267871226
"D134","D134_2007",5,0,46,7,43.9312913583952,47.0466901609341,3.6221267871226
"D134","D134_2007",0,0,205,7,8.94911731731993,60.068998592796,3.6221267871226
"D134","D134_2007",96,37,124,14,15.2733170494879,189.948449679704,4.25235465833204
"D134","D134_2007",0,0,5,1,119.716508031078,201.919817974787,3.6221267871226
"D134","D134_2007",32,8,38,8,74.0748511553557,108.838936062553,4.52310745370488
"D134","D134_2007",16,0,50,6,74.0748511553557,108.838936062553,4.25235465833204
"D134","D134_2007",5,8,39,8,74.0748511553557,108.838936062553,3.6221267871226
"D134","D134_2007",44,13,95,11,57.9623399070303,243.782432104132,4.25235465833204
"D134","D134_2007",34,27,100,12,57.9623399070303,243.782432104132,3.6221267871226
"D134","D134_2007",78,0,71,7,58.0340684899733,129.014114559755,4.52310745370488
"D134","D134_2007",26,4,60,9,58.0340684899733,129.014114559755,3.6221267871226
"D161","D161_2007",10,9,23,8,39.9872864025188,178.401495221315,2.86116548444178
"D157","D157_2007",38,15,34,10,51.7983322058608,264.088565885174,3.47232833703006
"D161","D161_2007",13,20,52,11,67.4227517687997,286.789228030888,2.86116548444178
"D161","D161_2007",7,15,6,6,26.4786845191649,163.333847492362,2.86116548444178
"D161","D161_2007",37,39,72,12,42.955416882157,273.445284771154,2.86116548444178
"D161","D161_2007",18,24,15,8,47.0739111001449,96.5435709607981,5.43300040219321
"D161","D161_2007",12,14,36,11,47.0739111001449,96.5435709607981,2.41663032477444
"D161","D161_2007",30,13,30,12,47.0739111001449,96.5435709607981,2.86116548444178
"D161","D161_2007",27,11,73,11,58.8971153582099,227.126824557536,5.43300040219321
"D161","D161_2007",41,7,13,4,58.8971153582099,227.126824557536,2.41663032477444
"D161","D161_2007",24,27,99,12,58.8971153582099,227.126824557536,2.86116548444178
"D159","D159_2007",16,14,56,9,24.8012421171917,110.56035402185,3.04153804749867
"D161","D161_2007",47,15,20,9,10.5439896333257,71.0584601512585,5.43300040219321
"D161","D161_2007",37,15,10,8,10.5439896333257,71.0584601512585,2.41663032477444
"D161","D161_2007",56,23,35,12,10.5439896333257,71.0584601512585,2.86116548444178
"D162","D162_2007",100,17,115,15,43.6247936066525,201.25082211764,3.25020419098348
"D162","D162_2007",21,7,127,8,69.0967282564936,275.102774105132,3.25020419098348
"D162","D162_2007",64,28,53,14,111.952015045476,255.964778149885,3.25020419098348
"D162","D162_2007",19,6,55,10,61.0287861612252,185.922945743016,3.25020419098348
"D162","D162_2007",17,7,110,10,42.9262200692634,262.692148662679,3.25020419098348
"D162","D162_2007",11,7,0,2,27.9524597509696,293.598996625964,3.65468673701255
"D162","D162_2007",12,18,0,4,27.9524597509696,293.598996625964,3.25020419098348
"D162","D162_2007",21,79,0,5,10.8195806049245,311.711920936777,3.65468673701255
"D162","D162_2007",16,62,13,7,10.8195806049245,311.711920936777,3.25020419098348
"D162","D162_2007",2,1,76,10,50.6885531836382,132.918013243406,3.65468673701255
"D162","D162_2007",7,2,63,7,50.6885531836382,132.918013243406,3.25020419098348
"D162","D162_2007",15,1,53,6,32.8446588346032,64.7680054159169,7.45388033458478
"D162","D162_2007",17,1,53,8,32.8446588346032,64.7680054159169,3.65468673701255
"D162","D162_2007",13,4,50,6,32.8446588346032,64.7680054159169,3.25020419098348
"D162","D162_2007",14,1,0,3,64.8947611055175,86.6537097385574,3.25020419098348
"D162","D162_2007",91,27,44,16,65.3714942975793,281.69694913325,3.25020419098348
"D162","D162_2007",63,47,37,11,52.6511679189048,284.695061283492,3.25020419098348
"D162","D162_2007",6,1,11,5,16.5195655342558,43.9825607852108,3.25020419098348
"D157","D157_2007",41,22,40,12,23.7517275616867,212.901118307654,3.47232833703006
"D162","D162_2007",40,4,6,5,29.16416840959,309.712783543133,3.25020419098348
"D157","D157_2007",16,16,17,7,29.3274075762334,233.579481648588,3.47232833703006
"D157","D157_2007",26,12,52,11,18.1485748044715,212.697013145552,3.47232833703006
"D157","D157_2007",25,4,113,9,32.3149924981978,104.48264365052,3.47232833703006
"D157","D157_2007",27,7,60,10,32.6353085429427,174.346579788537,2.86978490488499
"D157","D157_2007",4,2,52,7,20.3180715463,108.245028456559,3.47232833703006
"D157","D157_2007",38,17,19,10,42.1568073929516,237.524395162346,3.47232833703006
"D157","D157_2007",24,7,41,9,38.7265150599057,130.029167407417,6.40720828304107
"D157","D157_2007",35,4,56,11,38.7265150599057,130.029167407417,3.47232833703006
"D157","D157_2007",23,22,69,11,31.8550274509194,297.309941038095,3.47232833703006
"D157","D157_2007",67,17,103,10,22.6155523284009,295.253044870293,3.47232833703006
"D161","D161_2007",75,30,34,9,10.280673222596,309.362823258773,2.86116548444178
"D161","D161_2007",0,1,1,2,10.9285598694921,31.7821000664396,2.86116548444178
"D162","D162_2007",17,12,17,7,45.8324112313637,182.222632734713,3.25020419098348
"D157","D157_2007",14,2,78,12,23.2415319158212,203.718119161105,3.47232833703006
"D157","D157_2007",14,3,33,6,24.168067662475,73.1163024199759,2.86978490488499
"D159","D159_2007",10,6,76,9,8.18454521401201,36.0167133599632,2.99313302918573
"D159","D159_2007",24,7,191,13,8.18454521401201,36.0167133599632,3.04153804749867
"D159","D159_2007",57,19,36,9,55.8658054793761,203.188647358516,3.04153804749867
"D156","D156_2007",0,2,117,8,20.7285224408832,40.5158443318205,5.97449623831236
"D156","D156_2007",0,1,125,8,20.7285224408832,40.5158443318205,3.78198937238095
"D156","D156_2007",0,0,67,6,20.7285224408832,40.5158443318205,1.16646061026572
"D159","D159_2007",4,1,0,2,24.5375557304249,138.861382328863,1.32332829800181
"D159","D159_2007",4,2,20,7,24.5375557304249,138.861382328863,3.04153804749867
"D158","D158_2007",61,26,115,15,41.3721913570889,230.504147955745,3.14545745165744
"D159","D159_2007",14,4,37,8,45.3333627906016,284.088243703017,2.99313302918573
"D159","D159_2007",12,0,0,2,45.3333627906016,284.088243703017,1.32332829800181
"D159","D159_2007",4,12,46,10,45.3333627906016,284.088243703017,3.04153804749867
"D159","D159_2007",15,46,53,11,0,223.797284623424,3.04153804749867
"D159","D159_2007",15,0,37,9,18.6183108008644,85.8140854247323,3.04153804749867
"D159","D159_2007",26,34,44,13,15.3338511149035,293.169499692,3.04153804749867
"D159","D159_2007",23,6,88,10,12.3743348007014,282.048601822056,3.04153804749867
"D159","D159_2007",28,11,150,13,19.898455354448,193.95736768874,3.04153804749867
"D161","D161_2007",4,0,23,5,40.3040611964694,71.4371667437216,5.43300040219321
"D161","D161_2007",11,0,11,3,40.3040611964694,71.4371667437216,2.86116548444178
"D161","D161_2007",34,120,62,11,22.0205392917317,269.872597536224,2.86116548444178
"D161","D161_2007",27,45,108,14,20.1002716144367,211.798211819042,2.86116548444178
"D160","D160_2007",12,6,16,5,16.7257674716736,174.415603154902,1.34039334495404
"D160","D160_2007",23,17,41,10,16.7257674716736,174.415603154902,2.40681189523696
"D158","D158_2007",78,24,58,13,44.0560928259054,196.600147604038,1.59767780976656
"D158","D158_2007",28,7,14,5,33.9580601148866,207.51808875652,3.14545745165744
"D158","D158_2007",64,37,111,12,28.937952493523,276.551003894875,3.14545745165744
"D158","D158_2007",0,3,14,3,19.7036997348828,161.842013509757,3.14545745165744
"D162","D162_2007",18,12,35,8,33.3043064982131,117.30697897662,3.25020419098348
"D158","D158_2007",63,16,37,9,60.6895282984207,264.498721281353,3.14545745165744
"D158","D158_2007",42,4,107,14,32.0118668163764,219.281117992847,4.50463937495661
"D158","D158_2007",42,15,47,11,32.0118668163764,219.281117992847,3.14545745165744
"D158","D158_2007",31,16,42,11,16.9311521751982,239.301521378197,3.14545745165744
"D157","D157_2007",17,7,16,8,102.08344193156,195.166447254887,3.47232833703006
"D158","D158_2007",29,8,56,12,40.7393541807057,295.436631367301,3.14545745165744
"D161","D161_2007",16,8,52,10,49.2919215637968,286.630909396061,2.86116548444178
"D157","D157_2007",6,2,48,11,87.3908207551411,238.711064988739,3.47232833703006
"D157","D157_2007",14,6,60,12,62.8828726564573,289.010438722987,3.47232833703006
"D157","D157_2007",33,17,59,11,52.2078018008016,186.160381195091,3.47232833703006
"D157","D157_2007",13,7,38,7,45.7432742653901,233.959386798007,3.47232833703006
"D157","D157_2007",23,19,79,14,33.0600216297653,206.892323708051,3.47232833703006
"D161","D161_2007",2,6,19,6,17.9120015383287,278.336480538313,2.86116548444178
"D161","D161_2007",16,53,32,8,14.4034838897147,209.203666915153,2.86116548444178
"D161","D161_2007",54,25,69,12,82.597253751821,205.129422903669,2.86116548444178
"D161","D161_2007",10,10,37,8,11.2621029491742,137.205869856121,2.86116548444178
"D185","D185_2007",59,8,48,10,70.7175987074032,285.328533759242,3.65301398518052
"D185","D185_2007",43,7,59,9,70.7175987074032,285.328533759242,0.90772565634838
"D185","D185_2007",63,29,91,14,70.7175987074032,285.328533759242,0.533799369284473
"D166","D166_2007",4,0,31,3,16.9409820647433,293.701647847295,2.52506923487977
"D169","D169_2007",43,24,79,11,12.3234422707538,285.544776175082,6.50030903831663
"D169","D169_2007",15,16,86,9,12.3234422707538,285.544776175082,2.45031809903246
"D169","D169_2007",28,50,94,9,12.3234422707538,285.544776175082,3.26054254042818
"D169","D169_2007",40,32,98,13,46.3282188651939,230.737492060285,6.50030903831663
"D169","D169_2007",15,15,84,10,46.3282188651939,230.737492060285,2.45031809903246
"D169","D169_2007",0,0,3,1,22.6593227003058,39.2623335077143,6.50030903831663
"D169","D169_2007",0,0,4,1,22.6593227003058,39.2623335077143,2.45031809903246
"D169","D169_2007",0,0,0,0,22.6593227003058,39.2623335077143,3.26054254042818
"D169","D169_2007",2,0,18,4,17.6761800961872,75.2719342411163,3.26054254042818
"D194","D194_2007",21,0,12,3,38.3337205460723,107.683416184044,0.968814539044731
"D191","D191_2007",21,17,42,5,0,95.9397900821071,1.64013740148021
"D191","D191_2007",18,22,29,8,0,95.9397900821071,0.59824432239768
"D191","D191_2007",7,61,89,7,0,95.9397900821071,1.04648655167883
"D191","D191_2007",18,5,8,6,23.4308532732766,279.064016056789,1.64013740148021
"D191","D191_2007",11,0,32,4,23.4308532732766,279.064016056789,0.59824432239768
"D194","D194_2007",16,0,24,5,37.0002275442732,287.95852671484,0.968814539044731
"D194","D194_2007",16,15,30,5,37.0002275442732,287.95852671484,0.28439235223241
"D194","D194_2007",32,0,28,5,37.0002275442732,287.95852671484,0.542007445501958
"D201","D201_2007",14,22,81,10,34.0361246394895,299.285990423644,1.84454894360677
"D201","D201_2007",0,0,46,6,34.0361246394895,299.285990423644,0.796242888245535
"D178","D178_2007",7,0,56,6,35.7513982334717,38.1536227015817,0.276750000742492
"D178","D178_2007",42,8,17,7,52.8028544836631,242.353704339268,1.26182225614486
"D178","D178_2007",32,20,21,7,52.8028544836631,242.353704339268,0.363675607052274
"D178","D178_2007",16,23,29,8,52.8028544836631,242.353704339268,0.276750000742492
"D178","D178_2007",0,0,49,3,42.8447172166675,165.550323382156,0.276750000742492
"D185","D185_2007",26,4,112,9,31.7050505928795,155.666394914423,3.65301398518052
"D185","D185_2007",16,7,110,11,31.7050505928795,155.666394914423,0.90772565634838
"D185","D185_2007",11,15,121,12,31.7050505928795,155.666394914423,0.533799369284473
"D196","D196_2007",0,8,11,4,0,70.1534052291821,0.560993795994836
"D196","D196_2007",0,6,15,4,0,70.1534052291821,0.16550376316495
"D196","D196_2007",0,8,35,5,0,70.1534052291821,0.215887650107551
"D191","D191_2007",21,3,78,8,49.0387772285159,250.986268374907,1.64013740148021
"D191","D191_2007",16,4,81,10,49.0387772285159,250.986268374907,0.59824432239768
"D191","D191_2007",47,24,48,11,52.5841469862863,255.154640801933,1.64013740148021
"D191","D191_2007",27,19,64,10,52.5841469862863,255.154640801933,0.59824432239768
"D191","D191_2007",24,17,69,12,52.5841469862863,255.154640801933,1.04648655167883
"D188","D188_2007",44,26,71,10,0,56.1360114488053,0.520526805881699
"D194","D194_2007",44,12,124,10,27.852192086376,295.086484261183,0.28439235223241
"D194","D194_2007",21,0,57,5,27.852192086376,295.086484261183,0.542007445501958
"D196","D196_2007",17,15,62,10,26.8364591264519,134.116417044052,0.560993795994836
"D196","D196_2007",15,0,50,7,26.8364591264519,134.116417044052,0.16550376316495
"D196","D196_2007",14,0,37,8,26.8364591264519,134.116417044052,0.215887650107551
"D194","D194_2007",9,0,23,5,98.6403791314755,187.667519403394,0.542007445501958
"D194","D194_2007",4,0,40,7,83.3456863424143,158.305100524544,0.968814539044731
"D194","D194_2007",0,0,52,6,83.3456863424143,158.305100524544,0.28439235223241
"D196","D196_2007",16,0,20,3,31.4998736365406,97.6570953444595,0.215887650107551
"D178","D178_2007",26,17,21,6,97.2817932101704,266.31274264968,1.26182225614486
"D178","D178_2007",35,2,14,6,97.2817932101704,266.31274264968,0.363675607052274
"D200","D200_2007",0,30,26,6,17.435466392797,253.497022630186,0.308584968534268
"D200","D200_2007",67,29,25,9,17.435466392797,253.497022630186,0.187077942474984
"D200","D200_2007",36,29,52,11,17.435466392797,253.497022630186,0.18750708760503
"D178","D178_2007",13,3,3,4,47.4336027806022,197.237279226019,1.26182225614486
"D178","D178_2007",12,0,16,6,47.4336027806022,197.237279226019,0.363675607052274
"D182","D182_2007",33,0,46,7,89.5813466608491,192.399507785855,0.364460046028808
"D190","D190_2007",69,8,44,8,56.3735568706092,218.685543009493,2.17702145746938
"D190","D190_2007",63,4,43,10,56.3735568706092,218.685543009493,0.603097121416302
"D190","D190_2007",12,4,37,9,56.3735568706092,218.685543009493,0.555314433810564
"D182","D182_2007",35,0,75,8,113.995373270878,239.054529607005,2.36308335640176
"D182","D182_2007",35,0,76,7,113.995373270878,239.054529607005,0.309733967264662
"D182","D182_2007",25,0,88,7,113.995373270878,239.054529607005,0.364460046028808
"D178","D178_2007",15,0,20,5,55.9524219348631,186.814686296419,0.276750000742492
"D185","D185_2007",2,7,7,3,16.8385909068672,296.52730294019,3.65301398518052
"D185","D185_2007",24,20,24,8,16.8385909068672,296.52730294019,0.90772565634838
"D183","D183_2007",25,13,89,10,28.6548991956296,138.896452975612,3.48766075103821
"D183","D183_2007",32,7,70,10,28.6548991956296,138.896452975612,0.792497820476039
"D183","D183_2007",33,14,54,10,28.6548991956296,138.896452975612,0.621095128241457
"D185","D185_2007",19,7,31,10,70.3035240957911,201.227081608924,0.90772565634838
"D183","D183_2007",34,9,83,8,54.2719808809583,170.445236417909,3.48766075103821
"D183","D183_2007",15,9,78,6,54.2719808809583,170.445236417909,0.792497820476039
"D183","D183_2007",16,11,73,9,54.2719808809583,170.445236417909,0.621095128241457
"D182","D182_2007",13,0,29,4,101.079394615462,74.8905494264901,2.36308335640176
"D182","D182_2007",14,0,30,6,101.079394615462,74.8905494264901,0.309733967264662
"D185","D185_2007",32,12,45,7,90.4823363655742,281.387457821277,3.65301398518052
"D185","D185_2007",23,10,62,9,90.4823363655742,281.387457821277,0.90772565634838
"D185","D185_2007",49,14,69,9,90.4823363655742,281.387457821277,0.533799369284473
"D185","D185_2007",21,0,56,7,46.2404862322032,132.11835504511,3.65301398518052
"D185","D185_2007",34,6,58,9,46.2404862322032,132.11835504511,0.90772565634838
"D185","D185_2007",15,5,49,10,46.2404862322032,132.11835504511,0.533799369284473
"D179","D179_2007",0,0,9,1,31.8189726091495,43.4548199439269,3.15734597445002
"D179","D179_2007",0,0,3,1,31.8189726091495,43.4548199439269,3.31713731646294
"D179","D179_2007",32,13,45,9,62.8823376300694,171.843075010871,7.33178844651547
"D179","D179_2007",41,7,30,9,62.8823376300694,171.843075010871,3.15734597445002
"D179","D179_2007",32,8,44,9,62.8823376300694,171.843075010871,3.31713731646294
"D183","D183_2007",66,21,52,11,10.4352889806827,66.1513239566008,3.48766075103821
"D183","D183_2007",46,14,75,9,10.4352889806827,66.1513239566008,0.792497820476039
"D183","D183_2007",21,9,65,9,10.4352889806827,66.1513239566008,0.621095128241457
"D179","D179_2007",4,4,95,10,61.1497549504873,187.602105803181,7.33178844651547
"D179","D179_2007",6,2,71,9,61.1497549504873,187.602105803181,3.15734597445002
"D179","D179_2007",0,0,54,5,61.1497549504873,187.602105803181,3.31713731646294
"D179","D179_2007",30,16,44,11,46.0738934662248,228.556171822659,7.33178844651547
"D179","D179_2007",12,18,27,8,46.0738934662248,228.556171822659,3.15734597445002
"D179","D179_2007",13,8,23,5,46.0738934662248,228.556171822659,3.31713731646294
"D179","D179_2007",24,5,80,12,39.154320307872,289.506911034471,7.33178844651547
"D179","D179_2007",14,8,96,11,39.154320307872,289.506911034471,3.15734597445002
"D179","D179_2007",28,3,47,9,53.8692483184003,220.422302514588,7.33178844651547
"D179","D179_2007",41,11,45,10,53.8692483184003,220.422302514588,3.15734597445002
"D179","D179_2007",42,13,41,9,99.9473826736538,242.605041906624,7.33178844651547
"D179","D179_2007",15,2,26,7,99.9473826736538,242.605041906624,3.15734597445002
"D181","D181_2007",30,0,221,8,11.9321425396373,36.795098597886,9.12863700704261
"D181","D181_2007",38,0,221,9,11.9321425396373,36.795098597886,4.48766414306689
"D181","D181_2007",81,48,192,13,48.0235675011379,198.517386541741,9.12863700704261
"D181","D181_2007",56,51,175,14,48.0235675011379,198.517386541741,4.48766414306689
"D193","D193_2007",31,0,21,5,79.2802810114908,173.404076046424,2.46928891660561
"D193","D193_2007",77,12,42,9,90.5776726207258,219.673126098513,2.46928891660561
"D193","D193_2007",16,12,79,9,90.5776726207258,219.673126098513,0.620670627321368
"D193","D193_2007",23,8,63,8,90.5776726207258,219.673126098513,0.35512528867625
"D192","D192_2007",9,9,41,7,39.5896435424022,104.792773839705,2.10094978660497
"D193","D193_2007",58,0,3,3,91.9952642519535,254.69420268323,2.46928891660561
"D193","D193_2007",27,0,14,5,91.9952642519535,254.69420268323,0.620670627321368
"D193","D193_2007",13,0,42,6,91.9952642519535,254.69420268323,0.35512528867625
"D190","D190_2007",38,8,42,8,99.0407434714395,222.762357043361,0.603097121416302
"D190","D190_2007",69,21,37,9,99.0407434714395,222.762357043361,0.555314433810564
"D197","D197_2007",37,25,71,13,83.9953531746796,216.294793791109,2.51771949607208
"D197","D197_2007",30,7,62,10,83.9953531746796,216.294793791109,0.574368450230274
"D197","D197_2007",24,1,56,9,83.9953531746796,216.294793791109,0.539602026368643
"D197","D197_2007",41,0,43,6,80.664881244958,252.194229911216,0.539602026368643
"D170","D170_2007",4,3,43,7,47.311226769586,161.612559583488,0.717674062452378
"D170","D170_2007",5,1,30,7,47.311226769586,161.612559583488,0.882446280649326
"D183","D183_2007",9,1,57,6,20.7045058938579,257.158517209734,0.621095128241457
"D183","D183_2007",23,8,68,8,28.7317928200802,53.6096023399931,3.48766075103821
"D183","D183_2007",34,1,60,8,28.7317928200802,53.6096023399931,0.792497820476039
"D183","D183_2007",46,10,88,12,28.7317928200802,53.6096023399931,0.621095128241457
"D170","D170_2007",23,0,59,7,91.3563204335369,195.056606088096,0.882446280649326
"D179","D179_2007",22,10,77,12,49.5555873806417,209.413375734284,7.33178844651547
"D179","D179_2007",15,10,49,9,49.5555873806417,209.413375734284,3.15734597445002
"D179","D179_2007",0,0,20,2,49.5555873806417,209.413375734284,3.31713731646294
"D178","D178_2007",0,63,19,6,5.69385542760535,305.046074198982,1.26182225614486
"D178","D178_2007",5,147,10,8,5.69385542760535,305.046074198982,0.276750000742492
"D181","D181_2007",41,9,105,10,113.960107033432,252.189242869135,9.12863700704261
"D181","D181_2007",38,18,87,12,113.960107033432,252.189242869135,4.48766414306689
"D181","D181_2007",42,11,57,11,113.960107033432,252.189242869135,5.45460976336857
"D184","D184_2007",20,15,86,9,73.8972240838946,132.683016271961,6.64093803200247
"D184","D184_2007",6,2,77,7,73.8972240838946,132.683016271961,2.69692551695953
"D177","D177_2007",40,0,95,8,74.8742823798822,201.573176508364,2.40408175961646
"D184","D184_2007",15,4,85,11,64.9223499707783,121.846383328619,2.72308119212287
"D186","D186_2007",13,2,51,6,25.5691240449297,63.0117642601301,7.76457530465068
"D180","D180_2007",52,25,193,12,49.8244799088468,150.736012493342,7.45757200099927
"D180","D180_2007",71,28,133,12,49.8244799088468,150.736012493342,2.86420017977664
"D180","D180_2007",132,18,107,12,49.8244799088468,150.736012493342,4.00071263128187
"D180","D180_2007",45,13,47,10,70.3742197377382,163.934493548402,7.45757200099927
"D180","D180_2007",14,3,42,6,70.3742197377382,163.934493548402,2.86420017977664
"D180","D180_2007",48,13,156,11,118.448366855594,257.307121966539,4.00071263128187
"D195","D195_2007",17,11,28,8,158.87670658751,285.560925232593,2.52712248373945
"D193","D193_2007",17,5,9,6,58.2099085873535,176.04671780053,2.46928891660561
"D193","D193_2007",25,5,14,8,58.2099085873535,176.04671780053,0.620670627321368
"D199","D199_2007",34,0,64,5,62.9195660624032,195.020677974919,3.03399230325566
"D199","D199_2007",30,0,47,6,62.9195660624032,195.020677974919,0.640395589055119
"D199","D199_2007",14,9,62,9,62.9195660624032,195.020677974919,0.921771771708373
"D199","D199_2007",51,12,117,11,90.006723562715,167.948163797478,0.921771771708373
"D170","D170_2007",40,41,60,12,0,124.124300288727,3.55787891695554
"D170","D170_2007",29,21,74,11,0,124.124300288727,0.717674062452378
"D198","D198_2007",52,28,49,9,60.081415954921,240.028133474258,1.21107987109005
"D174","D174_2007",6,0,65,6,29.8706333085523,100.846439091585,5.14192965782115
"D174","D174_2007",14,0,42,7,29.8706333085523,100.846439091585,1.40187306560417
"D174","D174_2007",9,1,59,8,29.8706333085523,100.846439091585,1.90424810775415
"D170","D170_2007",18,1,45,8,66.8967872098337,193.859263916334,0.882446280649326
"D174","D174_2007",69,19,112,12,61.4804313206067,122.831007289506,5.14192965782115
"D174","D174_2007",74,5,131,10,61.4804313206067,122.831007289506,1.40187306560417
"D174","D174_2007",72,18,167,11,61.4804313206067,122.831007289506,1.90424810775415
"D184","D184_2007",29,6,34,9,81.6020252333121,213.037059608594,6.64093803200247
"D184","D184_2007",31,2,62,11,81.6020252333121,213.037059608594,2.69692551695953
"D184","D184_2007",23,3,61,8,81.6020252333121,213.037059608594,2.72308119212287
"D183","D183_2007",2,30,39,9,65.2786421194427,239.544601371737,3.48766075103821
"D183","D183_2007",2,43,46,9,65.2786421194427,239.544601371737,0.792497820476039
"D183","D183_2007",2,21,54,9,65.2786421194427,239.544601371737,0.621095128241457
"D174","D174_2007",49,13,80,12,49.348635491558,132.450988864635,5.14192965782115
"D174","D174_2007",16,17,78,10,49.348635491558,132.450988864635,1.40187306560417
"D176","D176_2007",19,0,81,8,40.0178282438271,232.174020275739,6.41838395964197
"D176","D176_2007",11,11,43,8,40.3805125441815,150.055749538618,6.41838395964197
"D176","D176_2007",25,10,57,9,40.3805125441815,150.055749538618,2.71664849379313
"D176","D176_2007",14,7,51,9,40.3805125441815,150.055749538618,2.98861361925104
"D176","D176_2007",38,37,56,11,23.6624908893577,63.6393696444406,6.41838395964197
"D176","D176_2007",26,18,23,8,23.6624908893577,63.6393696444406,2.71664849379313
"D163","D163_2007",0,0,3,1,26.753411582158,44.7551502787708,4.56182747696192
"D163","D163_2007",0,0,6,1,26.753411582158,44.7551502787708,4.43911982254886
"D189","D189_2007",5,0,19,6,19.6324384183771,51.3814350170685,5.79721971017043
"D189","D189_2007",0,0,13,3,19.6324384183771,51.3814350170685,1.62651532669766
"D189","D189_2007",0,0,12,3,19.6324384183771,51.3814350170685,2.72189910876826
"D180","D180_2007",0,0,12,3,26.8907125777897,75.4637402193058,2.86420017977664
"D180","D180_2007",0,0,6,2,26.8907125777897,75.4637402193058,4.00071263128187
"D175","D175_2007",6,22,37,9,22.7848206614059,232.894142046386,2.80518116359384
"D175","D175_2007",2,0,28,4,54.6901605763713,191.202521669622,1.29457331738736
"D175","D175_2007",6,0,43,6,54.6901605763713,191.202521669622,2.80518116359384
"D176","D176_2007",2,0,73,5,31.4570076112161,172.64431924201,6.41838395964197
"D176","D176_2007",0,0,41,6,31.4570076112161,172.64431924201,2.71664849379313
"D176","D176_2007",0,0,38,5,31.4570076112161,172.64431924201,2.98861361925104
"D171","D171_2007",15,7,37,7,18.7840002667647,181.115874252881,5.02946597570895
"D171","D171_2007",17,10,41,8,18.7840002667647,181.115874252881,1.56632191363525
"D171","D171_2007",13,8,38,8,18.7840002667647,181.115874252881,3.0168575045467
"D171","D171_2007",6,0,44,7,24.6803367016219,91.2902017421321,5.02946597570895
"D171","D171_2007",9,0,95,8,24.6803367016219,91.2902017421321,3.0168575045467
"D176","D176_2007",5,2,150,9,23.4589229509978,167.700061110983,2.98861361925104
"D167","D167_2007",14,8,46,9,20.1251596828011,152.700811992877,4.34115707886436
"D167","D167_2007",6,3,29,7,20.1251596828011,152.700811992877,1.77190796263353
"D167","D167_2007",0,0,1,1,20.1251596828011,152.700811992877,2.67083248830673
"D172","D172_2007",35,54,82,15,23.8683658859866,282.532724807589,2.43814360640211
"D167","D167_2007",15,5,14,7,40.2009128762411,168.463946167645,2.67083248830673
"D165","D165_2007",23,19,50,9,29.7463787412064,210.09538292488,4.0079047795171
"D172","D172_2007",9,6,55,10,93.7081309167577,232.276764611147,1.53423857455573
"D172","D172_2007",6,3,52,7,93.7081309167577,232.276764611147,2.43814360640211
"D173","D173_2007",2,0,12,2,54.962329451293,104.20485803856,1.33850150445654
"D173","D173_2007",0,0,26,2,54.962329451293,104.20485803856,2.59716791215868
"D166","D166_2007",6,2,112,10,52.6348068430481,227.721285713169,4.34121576486156
"D166","D166_2007",11,2,84,10,52.6348068430481,227.721285713169,1.1431689669898
"D191","D191_2007",13,4,5,6,0,241.326860191309,1.64013740148021
"D191","D191_2007",13,4,18,7,0,241.326860191309,1.04648655167883
"D166","D166_2007",4,1,4,3,45.5140002543121,142.269284194901,1.1431689669898
"D166","D166_2007",4,1,4,3,45.5140002543121,142.269284194901,2.52506923487977
"D187","D187_2007",33,37,7,8,62.0875483558831,293.161399530565,4.25731446448806
"D187","D187_2007",22,54,29,11,62.0875483558831,293.161399530565,1.00173230171685
"D187","D187_2007",24,40,22,12,62.0875483558831,293.161399530565,1.32393178636074
"D196","D196_2007",54,8,65,9,131.486780139987,250.448604370843,0.560993795994836
"D196","D196_2007",41,8,56,9,131.486780139987,250.448604370843,0.16550376316495
"D196","D196_2007",50,4,57,10,131.486780139987,250.448604370843,0.215887650107551
"D186","D186_2007",78,43,35,10,61.2830422971787,257.61829087724,3.91291866371048
"D192","D192_2007",109,10,31,10,76.4231772980729,273.674934735638,2.10094978660497
"D192","D192_2007",97,8,39,8,76.4231772980729,273.674934735638,0.494918875556708
"D192","D192_2007",38,4,10,6,76.4231772980729,273.674934735638,0.482963586276948
"D186","D186_2007",28,23,53,11,42.5597944154917,219.913854511685,7.76457530465068
"D184","D184_2007",38,12,66,11,58.4084718365424,58.8060657513625,6.64093803200247
"D184","D184_2007",16,11,55,10,58.4084718365424,58.8060657513625,2.69692551695953
"D184","D184_2007",28,14,81,12,58.4084718365424,58.8060657513625,2.72308119212287
"D185","D185_2007",43,38,63,13,64.8782594932051,271.502253345835,3.65301398518052
"D185","D185_2007",21,32,58,9,64.8782594932051,271.502253345835,0.90772565634838
"D185","D185_2007",50,37,64,13,64.8782594932051,271.502253345835,0.533799369284473
"D197","D197_2007",31,54,65,11,57.5516441853981,272.126314997271,2.51771949607208
